,price,location,ratings,type,air,air conditioning,bar,breakfast,centre,closed,conditioning,desk,facilities,facilities guests,family,fitness,front,garden,guests,housekeeping,laundry,maker,non-smoking,parking,pool,restaurant,room,room service,service,shuttle,site,spa,superb,swimming,tea/coffee,tea/coffee maker,terrace,wellness,wifi
141,1620,28,6.662635796972395,30,0.0,0.0,0.0,0.1120141139632113,0.2191438238103446,0.0,0.0,0.0987864912940187,0.0,0.0,0.1151111875269824,0.239846367631459,0.0,0.0,0.0,0.0,0.0,0.1869214059288843,0.0,0.1172507280275513,0.0,0.1638983191013612,0.0879408022151195,0.0879408022151195,0.0879408022151195,0.1375339096195521,0.0,0.0,0.0,0.0,0.1869214059288843,0.1869214059288843,0.0,0.0,0.0
142,4800,23,7.0,90,0.0,0.0,0.255188797984608,0.1127771050770953,0.0,0.0,0.0,0.0,0.2020868393598002,0.2020868393598002,0.0,0.0,0.0,0.0,0.2020868393598002,0.0,0.0,0.1881946327274758,0.0,0.1180493886642889,0.0,0.1650147227100702,0.0885398164666629,0.0885398164666629,0.0885398164666629,0.1384707304110098,0.0,0.0,0.0,0.0,0.1881946327274758,0.1881946327274758,0.0,0.0,0.1027933566794202
143,2415,7,8.3,30,0.2057159508242435,0.2057159508242435,0.0,0.1774624901709539,0.0,0.0,0.2057159508242435,0.1565061412354294,0.0,0.0,0.1823691431580049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393234584157135,0.1393234584157135,0.1393234584157135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617523790568186
144,4320,9,7.5,63,0.0,0.0,0.3087041670504993,0.1364274707986642,0.0,0.0,0.0,0.1203169018570601,0.0,0.0,0.1401995482470604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428053993209687,0.0,0.1996197831863837,0.1071074063948287,0.1071074063948287,0.1071074063948287,0.1675092787379457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124350041234801
145,1570,6,7.5,68,0.2044361040809944,0.2044361040809944,0.0,0.1763584202668743,0.0,0.0,0.2044361040809944,0.1555324497236332,0.0,0.0,0.1812345468712089,0.0,0.0,0.0,0.0,0.2154174907891308,0.0,0.0,0.0,0.0,0.0,0.0,0.1384566677084441,0.1384566677084441,0.1384566677084441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607460484600943
146,629,14,7.4,30,0.0,0.0,0.2142035185015003,0.0946642364583115,0.1852006146508851,0.0,0.0,0.0834854416097533,0.0,0.0,0.0972816039827818,0.0,0.0,0.0,0.0,0.0,0.0,0.1579691303524788,0.0,0.0,0.0,0.1385120917853864,0.0743196424154175,0.0743196424154175,0.0743196424154175,0.1162312683697817,0.0,0.2182194931154801,0.0,0.0,0.1579691303524788,0.1579691303524788,0.0,0.2192653330154813,0.0
147,720,28,7.6,15,0.0,0.0,0.0,0.1330872106487189,0.0,0.0,0.0,0.1173710893290897,0.0,0.0,0.1367669333835839,0.0,0.0,0.0,0.0,0.0,0.0,0.2220867321575422,0.0,0.1393089833736788,0.0,0.0,0.1044850122446606,0.1044850122446606,0.1044850122446606,0.1634080184474857,0.0,0.0,0.0,0.0,0.2220867321575422,0.2220867321575422,0.1967812059421676,0.0,0.1213054822105144
148,1039,28,7.6,90,0.0,0.0,0.0,0.1330872106487189,0.0,0.0,0.0,0.1173710893290897,0.0,0.0,0.1367669333835839,0.0,0.0,0.0,0.0,0.0,0.0,0.2220867321575422,0.0,0.1393089833736788,0.0,0.0,0.1044850122446606,0.1044850122446606,0.1044850122446606,0.1634080184474857,0.0,0.0,0.0,0.0,0.2220867321575422,0.2220867321575422,0.1967812059421676,0.0,0.1213054822105144
149,6115,16,7.5,74,0.0,0.0,0.2107855222551755,0.0931537010238833,0.1822454110663589,0.0,0.0,0.0,0.0,0.0,0.0,0.1994621573254894,0.0,0.0,0.0,0.0,0.0,0.1554484532956443,0.0,0.0,0.2532290611990521,0.1363018862149783,0.0731337409858743,0.0731337409858743,0.0731337409858743,0.1143765927707406,0.0,0.0,0.0,0.2460168427827969,0.1554484532956443,0.1554484532956443,0.0,0.0,0.0849071414699834
150,1058,14,8.5,64,0.1751267270642615,0.1751267270642615,0.0,0.1510744546341239,0.0,0.0,0.1751267270642615,0.1332342395920216,0.0,0.0,0.0,0.0,0.3387911205707321,0.0,0.0,0.1845337460517736,0.0,0.0,0.0,0.1581371236667011,0.0,0.0,0.1186065600545653,0.1186065600545653,0.1186065600545653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377003806733497
151,1620,21,7.5,30,0.0,0.0,0.0,0.1149402459224577,0.0,0.0,0.0,0.1013670795707085,0.0,0.0,0.1181182239866927,0.0,0.0,0.0,0.0,0.0,0.268835061587535,0.1918043325566432,0.0,0.0,0.0,0.0,0.0902380697895249,0.0902380697895249,0.0902380697895249,0.1411266922982604,0.0,0.0,0.0,0.0,0.1918043325566432,0.1918043325566432,0.1699493143906257,0.0,0.1047650025051679
152,2415,15,6.5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196777008374861,0.0,0.0,0.1394547177801837,0.0,0.0,0.0,0.0,0.1657574998891446,0.0,0.2264512465808548,0.0,0.1420467248917094,0.0,0.0,0.1065383827388436,0.1065383827388436,0.1065383827388436,0.0,0.0,0.0,0.0,0.0,0.2264512465808548,0.2264512465808548,0.2006484086481906,0.0,0.1236894135763878
153,1865,7,8.1,30,0.2057159508242435,0.2057159508242435,0.0,0.1774624901709539,0.0,0.0,0.2057159508242435,0.1565061412354294,0.0,0.0,0.1823691431580049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393234584157135,0.1393234584157135,0.1393234584157135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617523790568186
154,3600,25,6.662635796972395,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358092561435664,0.0,0.0,0.0,0.0,0.3453389324969863,0.0,0.0,0.0,0.0,0.0,0.0,0.1611934379602517,0.0,0.0,0.1208988676190285,0.1208988676190285,0.1208988676190285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,3375,21,8.4,14,0.0,0.0,0.0,0.121784493624386,0.2382585432262556,0.0,0.0,0.1074030976410983,0.0,0.0,0.0,0.260766856926966,0.2731070925463097,0.0,0.0,0.0,0.0,0.0,0.0,0.1274778689461909,0.0,0.1781942747340112,0.0956113983118953,0.0956113983118953,0.0956113983118953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800691396539807,0.0,0.1110033537622398
156,12024,28,7.9,30,0.0,0.0,0.1921437949848328,0.0849152514846022,0.3322555033781619,0.0,0.0,0.0,0.0,0.0,0.0,0.1818218606967931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308336564042061,0.124247440719538,0.0666658430053474,0.0666658430053474,0.0666658430053474,0.1042612052159825,0.0,0.1957461849375796,0.0,0.2242592816467162,0.0,0.0,0.0,0.1966843191416234,0.0773980120115015
157,3000,21,7.1,68,0.0,0.0,0.0,0.1216209299642359,0.0,0.0,0.0,0.1072588490324386,0.2179342103139671,0.2179342103139671,0.0,0.0,0.0,0.0,0.2179342103139671,0.0,0.0,0.2029525960162459,0.0,0.1273066587517528,0.0,0.1779549494560067,0.0954829866414555,0.0954829866414555,0.0954829866414555,0.1493294139258267,0.0,0.0,0.0,0.0,0.2029525960162459,0.2029525960162459,0.0,0.0,0.1108542698001527
158,1553,14,7.5,19,0.0,0.0,0.0,0.1051381048359728,0.2056916356941867,0.0,0.0,0.0,0.0,0.0,0.1080450639102501,0.0,0.0,0.0,0.0,0.0,0.0,0.1754471974763193,0.0,0.1100532682828125,0.0,0.1538373875079539,0.0825425382170092,0.0825425382170092,0.0825425382170092,0.129091362654806,0.0,0.2423637986509506,0.0,0.0,0.1754471974763193,0.1754471974763193,0.0,0.2435253526777069,0.0958306094451914
159,4320,4,7.3,108,0.0,0.0,0.0,0.140000348022343,0.0,0.0,0.0,0.1234678619661359,0.0,0.0,0.1438712118040372,0.0,0.0,0.0,0.0,0.1710069960648367,0.0,0.2336228976597016,0.0,0.1465453070951531,0.0,0.0,0.109912425138892,0.109912425138892,0.109912425138892,0.0,0.0,0.0,0.0,0.0,0.2336228976597016,0.2336228976597016,0.0,0.0,0.1276066245863095
160,972,28,7.3,14,0.0,0.0,0.0,0.1008614291251154,0.3946495396234296,0.0,0.0,0.088950814657543,0.0,0.0,0.1036501425710849,0.2159660649346554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055766597297112,0.0,0.0,0.0791849765712487,0.0791849765712487,0.0791849765712487,0.1238403464223125,0.0,0.2325052286063532,0.0,0.0,0.0,0.0,0.0,0.2336195343980303,0.0919325323359425
161,1080,28,9.7,14,0.1780154861127287,0.1780154861127287,0.0,0.0,0.0,0.0,0.1780154861127287,0.1354319716095102,0.0,0.0,0.1578124182454408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607456349690515,0.0,0.2246974480884914,0.1205630048491937,0.1205630048491937,0.1205630048491937,0.1885529924076562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,3224,13,7.5,30,0.0,0.0,0.0,0.1228104592663077,0.0,0.0,0.0,0.1083079081365591,0.2200657441640089,0.2200657441640089,0.1262060405309437,0.0,0.0,0.0,0.2200657441640089,0.0,0.0,0.2049376002417838,0.0,0.1285517980627135,0.0,0.0,0.0964168703939703,0.0964168703939703,0.0964168703939703,0.1507899496541607,0.0,0.0,0.0,0.0,0.2049376002417838,0.2049376002417838,0.0,0.0,0.1119384943840777
163,2875,15,7.4,30,0.1342655686309571,0.1342655686309571,0.0,0.0,0.0,0.0,0.1342655686309571,0.1021475775846128,0.2075488582732663,0.2075488582732663,0.0,0.0,0.0,0.0,0.2075488582732663,0.1414777102306631,0.0,0.1932811719926089,0.0,0.1212400367819501,0.0,0.0,0.0909328775569733,0.0909328775569733,0.0909328775569733,0.0,0.0,0.0,0.0,0.0,0.1932811719926089,0.1932811719926089,0.1712578763311298,0.0,0.1055716635703604
164,1350,15,10.0,15,0.0,0.0,0.0,0.1020538595109031,0.0,0.0,0.0,0.0900024322596161,0.0,0.0,0.1048755424148614,0.0,0.0,0.2375282461187532,0.0,0.0,0.2386949443745598,0.0,0.0,0.1068248357488662,0.0,0.0,0.0801211379262927,0.0801211379262927,0.0801211379262927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150895652916003,0.0,0.0930194011811559
165,4419,27,7.1,19,0.0,0.0,0.0,0.1348483668927212,0.0,0.0,0.0,0.1189242725826097,0.0,0.0,0.1385767837631017,0.0,0.0,0.0,0.0,0.0,0.0,0.2250256278872131,0.0,0.1411524729525667,0.0,0.1973092486768177,0.1058676727634466,0.1058676727634466,0.1058676727634466,0.1655704129450941,0.0,0.0,0.0,0.0,0.2250256278872131,0.2250256278872131,0.0,0.0,0.1229107296748305
166,828,28,7.7,30,0.0,0.0,0.0,0.1169510569838453,0.228802433187292,0.0,0.0,0.103140436180706,0.0,0.0,0.1201846318792261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224184711174086,0.0,0.0,0.091816731009838,0.091816731009838,0.091816731009838,0.1435956196235232,0.0,0.2695949529532554,0.0,0.0,0.0,0.0,0.1729224763019239,0.2708870151545375,0.1065978037506586
167,1932,21,7.9,88,0.1576347052506508,0.1576347052506508,0.0,0.0,0.0,0.0,0.1576347052506508,0.1199265265756737,0.0,0.0,0.1397446625472755,0.0,0.0,0.0,0.0,0.1661021316123598,0.0,0.2269220686153666,0.0,0.0,0.0,0.0,0.1067598901002384,0.1067598901002384,0.1067598901002384,0.0,0.0,0.0,0.0,0.0,0.2269220686153666,0.2269220686153666,0.0,0.0,0.1239465801949288
168,1899,21,7.2,30,0.4015315437746855,0.4015315437746855,0.0,0.3463843584074934,0.0,0.0,0.4015315437746855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1977,21,7.7,14,0.0,0.0,0.0,0.0948712033292468,0.1856055235493631,0.0,0.0,0.0836679679921029,0.1700010087505098,0.1700010087505098,0.0,0.0,0.2127528533109751,0.0,0.1700010087505098,0.0,0.0,0.0,0.0,0.0993063933251965,0.0,0.1388149243576023,0.0744821293736947,0.0744821293736947,0.0744821293736947,0.1164853878009349,0.0,0.2186965920427724,0.0,0.0,0.0,0.0,0.0,0.2197447184896227,0.0864725995206424
170,3149,27,7.2,14,0.0,0.0,0.0,0.1502812451984097,0.0,0.0,0.0,0.1325346993801405,0.0,0.0,0.1544363650772088,0.0,0.0,0.0,0.0,0.1835648601542177,0.0,0.0,0.0,0.1573068320139336,0.0,0.2198905352995816,0.1179838217974541,0.1179838217974541,0.1179838217974541,0.1845193115701479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,799,14,9.3,14,0.2633870393349549,0.2633870393349549,0.0,0.0,0.0,0.0,0.2633870393349549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2499,26,7.8,26,0.0,0.0,0.0,0.1344738677283136,0.0,0.0,0.0,0.1185939976097923,0.0,0.0,0.1381919300869215,0.0,0.0,0.3129851443482062,0.0,0.0,0.0,0.0,0.0,0.140760466105225,0.0,0.0,0.1055736584130969,0.1055736584130969,0.1055736584130969,0.1651105929062805,0.0,0.0,0.0,0.0,0.0,0.0,0.1988315010157576,0.0,0.1225693835642278
173,1620,27,8.6,68,0.1927674108851919,0.1927674108851919,0.0,0.0,0.0,0.0,0.1927674108851919,0.1466550528177636,0.0,0.0,0.17089013958842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740664283806069,0.0,0.0,0.1305539130376598,0.1305539130376598,0.1305539130376598,0.2041781473891681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1634,21,8.6,68,0.1862696987195559,0.1862696987195559,0.0,0.1606870271640118,0.0,0.0,0.1862696987195559,0.0,0.0,0.0,0.1651298560742515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375899745021853,0.0,0.1464619869940306
175,12000,0,7.8,4,0.0,0.0,0.1921437949848328,0.0849152514846022,0.3322555033781619,0.0,0.0,0.0,0.0,0.0,0.0,0.1818218606967931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308336564042061,0.124247440719538,0.0666658430053474,0.0666658430053474,0.0666658430053474,0.1042612052159825,0.0,0.1957461849375796,0.0,0.2242592816467162,0.0,0.0,0.0,0.1966843191416234,0.0773980120115015
176,3400,21,7.8,110,0.1760484879526662,0.1760484879526662,0.0,0.1518696189465803,0.0,0.0,0.1760484879526662,0.1339355038314156,0.0,0.0,0.0,0.0,0.3405743115748459,0.0,0.0,0.1855050197833891,0.0,0.0,0.0,0.0,0.0,0.2222146333816803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384251519709744
177,1193,21,7.0,68,0.0,0.0,0.0,0.1486776288191312,0.0,0.0,0.0,0.1311204522831847,0.0,0.0,0.1527884103755621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1556282472240823,0.0,0.2175441342993158,0.1167248437468365,0.1167248437468365,0.1167248437468365,0.1825503487103018,0.0,0.0,0.0,0.0,0.0,0.0,0.2198330174104693,0.0,0.135515737161437
178,3330,25,7.7,30,0.0,0.0,0.0,0.1607765237626416,0.0,0.0,0.0,0.141790602121596,0.0,0.0,0.1652218271606031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682927605631904,0.0,0.23524715826714,0.1262235264538944,0.1262235264538944,0.1262235264538944,0.1974056938519304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465435607831278
179,5499,1,4.8,14,0.0,0.0,0.0,0.0927671248303533,0.36297823086637,0.0,0.0,0.0818123577930065,0.1662306816675825,0.1662306816675825,0.0,0.1986344143514082,0.0,0.0,0.1662306816675825,0.0,0.0,0.1548033616814124,0.0,0.0971039500161023,0.0,0.0,0.072830245119385,0.072830245119385,0.072830245119385,0.0,0.0,0.2138462815064809,0.0,0.0,0.1548033616814124,0.1548033616814124,0.0,0.2148711623293321,0.0845547874658782
180,3175,21,8.1,84,0.0,0.0,0.0,0.1147200666493927,0.0,0.0,0.0,0.1011729010241647,0.0,0.0,0.0,0.0,0.257264803809644,0.0,0.0,0.1401277515605863,0.0,0.1914369126144453,0.0,0.120083182896293,0.0,0.0,0.0900652099487477,0.0900652099487477,0.0900652099487477,0.140856350328214,0.0,0.0,0.0,0.0,0.1914369126144453,0.1914369126144453,0.1696237598714047,0.0,0.0
181,1080,28,7.3,14,0.0,0.0,0.0,0.1008614291251154,0.3946495396234296,0.0,0.0,0.088950814657543,0.0,0.0,0.1036501425710849,0.2159660649346554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055766597297112,0.0,0.0,0.0791849765712487,0.0791849765712487,0.0791849765712487,0.1238403464223125,0.0,0.2325052286063532,0.0,0.0,0.0,0.0,0.0,0.2336195343980303,0.0919325323359425
182,3960,27,8.2,14,0.1513985027679855,0.1513985027679855,0.0,0.1306051144877699,0.0,0.0,0.1513985027679855,0.1151821011550188,0.0,0.0,0.1342162098494332,0.0,0.0,0.0,0.0,0.1595309484208797,0.0,0.2179447817582591,0.0,0.0,0.0,0.0,0.1025363513139442,0.1025363513139442,0.1025363513139442,0.0,0.0,0.0,0.0,0.0,0.2179447817582591,0.2179447817582591,0.0,0.0,0.1190431170273451
183,1743,27,6.662635796972395,9,0.2133887324273646,0.2133887324273646,0.0,0.0,0.0,0.0,0.2133887324273646,0.1623434982144836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248510140066279,0.0,0.0,0.0,0.0,0.0,0.0,0.1445199366874864,0.1445199366874864,0.1445199366874864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677854099098736
184,5399,14,5.6,77,0.0,0.0,0.0,0.1146629994211492,0.2243260893976865,0.0,0.0,0.1011225728017061,0.0,0.0,0.1178333119084362,0.2455182024822608,0.0,0.0,0.0,0.0,0.0,0.1913416827710058,0.0,0.0,0.0,0.1677741509826066,0.0900204072211774,0.0900204072211774,0.0900204072211774,0.1407862816669196,0.0,0.0,0.0,0.0,0.1913416827710058,0.1913416827710058,0.0,0.0,0.104512299631853
185,3175,21,7.6,80,0.0,0.0,0.0,0.1607765237626416,0.0,0.0,0.0,0.141790602121596,0.0,0.0,0.1652218271606031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682927605631904,0.0,0.23524715826714,0.1262235264538944,0.1262235264538944,0.1262235264538944,0.1974056938519304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465435607831278
186,1808,21,7.8,30,0.174196739557184,0.174196739557184,0.0,0.0,0.0,0.0,0.174196739557184,0.1325267166432825,0.269274802011177,0.269274802011177,0.1544270631746166,0.0,0.0,0.0,0.269274802011177,0.1835538038045837,0.0,0.0,0.0,0.1572973572193944,0.0,0.0,0.1179767154788272,0.1179767154788272,0.1179767154788272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369691408683653
187,5800,29,8.2,30,0.1643421289958681,0.1643421289958681,0.0,0.0,0.0,0.0,0.1643421289958681,0.0,0.0,0.0,0.0,0.0,0.0,0.3299691522846202,0.0,0.1731698479501829,0.0,0.0,0.0,0.1483987739183421,0.0,0.0,0.1113025688254373,0.1113025688254373,0.1113025688254373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096210092471891,0.0,0.129220559892585
188,3210,21,7.2,30,0.0,0.0,0.2616422423316759,0.1156291141659988,0.2262161912066016,0.0,0.0,0.1019746001262489,0.0,0.0,0.11882613871956,0.2475868624400895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691877637599383,0.090778891154031,0.090778891154031,0.090778891154031,0.1419725030572338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053928877396314
189,1791,6,6.8,68,0.2188947953013782,0.2188947953013782,0.0,0.0,0.0,0.0,0.2188947953013782,0.1665324424862274,0.0,0.0,0.1940523138867592,0.0,0.0,0.0,0.0,0.2306528377783101,0.0,0.0,0.0,0.1976591117463721,0.0,0.0,0.1482489801514876,0.1482489801514876,0.1482489801514876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721147716610634
190,16400,28,8.6,25,0.0,0.0,0.1921437949848328,0.0849152514846022,0.3322555033781619,0.0,0.0,0.0,0.0,0.0,0.0,0.1818218606967931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308336564042061,0.124247440719538,0.0666658430053474,0.0666658430053474,0.0666658430053474,0.1042612052159825,0.0,0.1957461849375796,0.0,0.2242592816467162,0.0,0.0,0.0,0.1966843191416234,0.0773980120115015
191,6841,24,8.1,50,0.0,0.0,0.1875703556521823,0.0828940842066673,0.3243471012996081,0.0,0.0,0.0,0.0,0.0,0.0,0.1774941058020173,0.0,0.0,0.0,0.0,0.0,0.1383279143571718,0.0,0.0,0.2253393144006985,0.0,0.0650790512561316,0.0650790512561316,0.0650790512561316,0.1017795622524824,0.0,0.1910870009057431,0.0,0.2189214240308822,0.1383279143571718,0.1383279143571718,0.0,0.1920028054796866,0.0
192,5600,27,8.7,68,0.0,0.0,0.0,0.0908031059261309,0.0,0.0,0.0,0.0,0.0,0.0,0.0933137172136022,0.0,0.0,0.0,0.0,0.0,0.2123804275698116,0.1515259427753564,0.0,0.0950481140305088,0.0,0.0,0.0,0.0,0.0,0.1114904695645827,0.0,0.0,0.292063914330885,0.0,0.1515259427753564,0.1515259427753564,0.1342604191668092,0.0,0.082764636037458
193,5849,27,7.6,97,0.0,0.0,0.0,0.1329894187642571,0.0,0.0,0.0,0.1172848455799656,0.2383055611153822,0.2383055611153822,0.0,0.0,0.0,0.0,0.2383055611153822,0.0,0.0,0.0,0.0,0.1392066197585714,0.0,0.1945892479307336,0.1044082371270846,0.1044082371270846,0.1044082371270846,0.1632879469696761,0.0,0.0,0.0,0.0,0.0,0.0,0.1966366119961232,0.0,0.121216347487177
194,1115,21,4.0,9,0.2426182464911926,0.2426182464911926,0.0,0.0,0.0,0.0,0.2426182464911926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556506059129619,0.0,0.0,0.0,0.0,0.0,0.0,0.1643159562516792,0.1643159562516792,0.1643159562516792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2774,13,7.1,30,0.1867341355206844,0.1867341355206844,0.0,0.1610876772396382,0.0,0.0,0.1867341355206844,0.1420650118290773,0.0,0.0,0.1655415837071039,0.0,0.0,0.0,0.0,0.1967646522094086,0.0,0.0,0.0,0.0,0.0,0.0,0.126467808941261,0.126467808941261,0.126467808941261,0.1977877363702251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468271689704552
196,3853,3,8.9,19,0.0,0.0,0.0,0.134932137399805,0.0,0.0,0.0,0.1189981507232827,0.2417867452489426,0.2417867452489426,0.138662870437441,0.0,0.0,0.0,0.2417867452489426,0.0,0.0,0.0,0.0,0.1412401596966322,0.0,0.1974318211350153,0.1059334398827343,0.1059334398827343,0.1059334398827343,0.1656732686026751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229870842825143
197,6700,6,8.1,99,0.0,0.0,0.1792321957940244,0.0792091515689509,0.3099287356108357,0.0,0.0,0.0,0.0,0.0,0.0,0.16960387057315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829121470438483,0.0,0.1158983126346002,0.06218605928571,0.06218605928571,0.06218605928571,0.0,0.0,0.1825925138380607,0.0,0.2091895992785212,0.0,0.0,0.0,0.1834676076882343,0.0721970524419418
198,1702,27,4.5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,7499,28,7.3,37,0.0,0.0,0.1875703556521823,0.0828940842066673,0.3243471012996081,0.0,0.0,0.0,0.0,0.0,0.0,0.1774941058020173,0.0,0.0,0.0,0.0,0.0,0.1383279143571718,0.0,0.0,0.2253393144006985,0.0,0.0650790512561316,0.0650790512561316,0.0650790512561316,0.1017795622524824,0.0,0.1910870009057431,0.0,0.2189214240308822,0.1383279143571718,0.1383279143571718,0.0,0.1920028054796866,0.0
200,10359,28,8.1,49,0.0,0.0,0.1875703556521823,0.0828940842066673,0.3243471012996081,0.0,0.0,0.0,0.0,0.0,0.0,0.1774941058020173,0.0,0.0,0.0,0.0,0.0,0.1383279143571718,0.0,0.0,0.2253393144006985,0.0,0.0650790512561316,0.0650790512561316,0.0650790512561316,0.1017795622524824,0.0,0.1910870009057431,0.0,0.2189214240308822,0.1383279143571718,0.1383279143571718,0.0,0.1920028054796866,0.0
201,1045,14,7.0,14,0.1917131493104046,0.1917131493104046,0.0,0.0,0.0,0.0,0.1917131493104046,0.145852983701287,0.0,0.0,0.1699555266948256,0.0,0.0,0.0,0.0,0.2020111161938772,0.0,0.0,0.0,0.173114444090008,0.0,0.0,0.1298399024415653,0.1298399024415653,0.1298399024415653,0.2030614795135392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2799,18,6.662635796972395,59,0.2772708735459762,0.2772708735459762,0.0,0.0,0.0,0.0,0.2772708735459762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250371940103837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180152937073
203,1349,14,6.8,30,0.1855047023911755,0.1855047023911755,0.0,0.160027097037728,0.0,0.0,0.1855047023911755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675082984450659,0.0,0.0,0.1256351614250731,0.1256351614250731,0.1256351614250731,0.1964855277781748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2421,26,8.7,29,0.1822295069489665,0.1822295069489665,0.0,0.1572017238148829,0.0,0.0,0.1822295069489665,0.1386379463407976,0.0,0.0,0.1615481877182284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645508401783607,0.0,0.0,0.1234169982045371,0.1234169982045371,0.1234169982045371,0.1930164593570299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1632,21,6.7,14,0.0,0.0,0.0,0.1057131306451459,0.2068166131649116,0.0,0.0,0.0932295841180333,0.1894288068159144,0.1894288068159144,0.1086359885840311,0.2263546038896081,0.0,0.0,0.1894288068159144,0.0,0.0,0.176406760775024,0.0,0.0,0.0,0.0,0.0829939833890853,0.0829939833890853,0.0829939833890853,0.1297973946437185,0.0,0.0,0.0,0.0,0.176406760775024,0.176406760775024,0.0,0.0,0.0963547303034258
